web-scraper-order,web-scraper-start-url,articles_links,articles_links-href,détails,etat,adresse,prix,image_lien-src,description
"1715911338-173","https://www.expat-dakar.com/equipements-pieces?page=40","Battery
Réconditionné
Thiaroye,
Dakar

7. déc. '23, 09:41

Vendeur vérifié

775010471

776926565

775779729","https://www.expat-dakar.com/annonce/battery-5892085","Battery","Réconditionné","Thiaroye

Dakar","","https://i.roamcdn.net/hz/ed/listing-thumb-543w/25a8465769940a4deb2b840e902f6e2b/-/horizon-files-prod/ed/picture/q56xxrk6/a5b5dee60b9e6232544e219d43d6af5041f5e5b7.jpg","Je vends des Battery 150hP Battery 180hP Battery 200hP Battery 120hP Battery 100hP Battery 75hP si vous voulez plus d'informations ,contactez moi"
"1715911340-174","https://www.expat-dakar.com/equipements-pieces?page=40","Des pièces autos
Neuf
Thiaroye,
Dakar

7. déc. '23, 09:41

Vendeur vérifié

775010471

776926565

775779729","https://www.expat-dakar.com/annonce/des-pieces-autos-5893249","Des pièces autos","Neuf","Thiaroye

Dakar","","https://i.roamcdn.net/hz/ed/listing-thumb-543w/f3a7ffbc11f67089e84c40b45ba6ae19/-/horizon-files-prod/ed/picture/qngxx2dr/74adce51bbd3a2ccbdc64c3b0ab6decd61043f10.jpg","Je vends des pièces autos si vous êtes intéressés ou souhaitez plus d'informations, contactez moi"
"1715911343-175","https://www.expat-dakar.com/equipements-pieces?page=40","Ballon DXL4912 C10
Neuf
Thiaroye,
Dakar

7. déc. '23, 09:41

Vendeur vérifié

775010471

776926565

775779729","https://www.expat-dakar.com/annonce/ballon-dxl4912-c10-5855069","Ballon DXL4912 C10","Neuf","Thiaroye

Dakar","","https://i.roamcdn.net/hz/ed/listing-thumb-543w/9aaa0834dc281f2def52ca4c85f29ab9/-/horizon-files-prod/ed/picture/q0g2mekz/10a59d7cb718037bf34d470d380b8b483118254f.jpg","Je vends des ballons DXL 4912 C10 si vous êtes intéressés ou souhaitez plus d'informations, contactez moi"
"1715911345-176","https://www.expat-dakar.com/equipements-pieces?page=40","Jeu acier complet
Neuf
Thiaroye,
Dakar

7. déc. '23, 09:42

Vendeur vérifié

775010471

776926565

775779729","https://www.expat-dakar.com/annonce/jeu-acier-complet-5893229","Jeu acier complet","Neuf","Thiaroye

Dakar","","https://i.roamcdn.net/hz/ed/listing-thumb-543w/00b25bfe4aed2e104f87c2a536e482ed/-/horizon-files-prod/ed/picture/qq477gd4/b83a26c95773804cf691b998a1e912478ccfd834.jpg","Je vends des Jeu acier complet si vous êtes intéressés ou souhaitez plus d'informations, contactez moi"
"1715911349-177","https://www.expat-dakar.com/equipements-pieces?page=39","Lame 80/90/100
Neuf
Thiaroye,
Dakar

7. déc. '23, 09:42

Vendeur vérifié

775010471

776926565

775779729","https://www.expat-dakar.com/annonce/lame-8090100-5855051","Lame 80/90/100","Neuf","Thiaroye

Dakar","","https://i.roamcdn.net/hz/ed/listing-thumb-543w/33bfb6643e1ba31576788542b2f56865/-/horizon-files-prod/ed/picture/qq4dpj2n/cf9370e1d43c7a02213b25e8475b1222399403f4.jpg","Je vend des lames avec des longueur différents 80/90/100"
"1715911352-178","https://www.expat-dakar.com/equipements-pieces?page=39","Battery150 hp
Neuf
Thiaroye,
Dakar

7. déc. '23, 09:42

Vendeur vérifié

775010471

776926565

775779729","https://www.expat-dakar.com/annonce/battery150-hp-5855680","Battery150 hp","Neuf","Thiaroye

Dakar","","https://i.roamcdn.net/hz/ed/listing-thumb-543w/bf1795a2ae1fb589a9f256b39fb87050/-/horizon-files-prod/ed/picture/qkr59wqp/ad6d8bb0a2b4f823fe6f804dee643f83364ada33.jpg","Je vend un batterie 150 hp si vous êtes intéressés ou souhaitez plus d'informations,contactez moi"
"1715911354-179","https://www.expat-dakar.com/equipements-pieces?page=39","Repose tête avec moniteur universel pour siège arrière
Neuf
Hann maristes,
Dakar

7. déc. '23, 17:13

Vendeur vérifié

80 000 F Cfa

785268888

785268888

776968484","https://www.expat-dakar.com/annonce/repose-tete-avec-moniteur-universel-pour-siege-arriere-5583050","Repose tête avec moniteur universel pour siège arrière","Neuf","Hann maristes

Dakar","80 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/d1432f17bfef34fdc1b2089073834401/-/horizon-files-prod/ed/picture/qwee4nrm/394eb326de9289420ea38aefa879994d49049a99.jpg","Repose tête avec moniteur universel pour siège arrière, écran de voiture 7 pouces pour divertissement et multimédia, prend en charge MP3 MP4 FM vidéos et musique avec lecteur carte TF"
"1715911356-180","https://www.expat-dakar.com/equipements-pieces?page=39","BANDE DE LUMIÈRES DECORATIVE POUR VOITURE
Neuf
Hann maristes,
Dakar

7. déc. '23, 17:14

Vendeur vérifié

25 000 F Cfa

785268888

785268888

776968484","https://www.expat-dakar.com/annonce/bande-de-lumieres-decorative-pour-voiture-5691003","BANDE DE LUMIÈRES DECORATIVE POUR VOITURE","Neuf","Hann maristes

Dakar","25 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/c6e268ad02bf1ef94b6d700279c4a8cf/-/horizon-files-prod/ed/picture/q0g2n5km/cac23acc07cdfdab72b9f520674a869800fd81df.jpg","Enquêter stop supplémentaire arrière haut, bandes LED flexibles, clignotant, feu de course, feu de frein arrière universel, accessoires de voiture extérieurs"
"1715911359-181","https://www.expat-dakar.com/equipements-pieces?page=39","Siege Evolutif auto pour bébé
Neuf
Hann maristes,
Dakar

8. déc. '23, 11:51

65 000 F Cfa

775296231","https://www.expat-dakar.com/annonce/siege-evolutif-auto-pour-bebe-5913824","Siege Evolutif auto pour bébé","Neuf","Hann maristes

Dakar","65 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/2fa26f5400fb4eaf1c86c18118efe799/-/horizon-files-prod/ed/picture/qv4edkvw/d2252b6adce22c9db5d1869a902ddda4bcd48954.jpg","Siege Evolutif auto pour bébé, confort et sécurité max ; installation rapide pour enfant de 0 à 5 ans. disponible aussi pour les plus de 5ans.livraison et montage possible"
"1715911361-182","https://www.expat-dakar.com/equipements-pieces?page=39","Commande de Chauffage et Climatisation auto
Neuf
Hann maristes,
Dakar

8. déc. '23, 15:41

Vendeur vérifié

785268888

785268888

776968484","https://www.expat-dakar.com/annonce/commande-de-chauffage-et-climatisation-auto-5905269","Commande de Chauffage et Climatisation auto","Neuf","Hann maristes

Dakar","","https://i.roamcdn.net/hz/ed/listing-thumb-543w/8cf89c0f783c19e0c98705e6ef0debc6/-/horizon-files-prod/ed/picture/q0gw70m8/0a8ae3f0c4895fbdaed90fa33556b9dc4c53a129.jpg","Commande de chauffage et climatisation auto"
"1715911363-183","https://www.expat-dakar.com/equipements-pieces?page=39","Feux Arrière Led Auto
Neuf
Hann maristes,
Dakar

8. déc. '23, 15:42

Vendeur vérifié

785268888

785268888

776968484","https://www.expat-dakar.com/annonce/feux-arriere-led-auto-5905282","Feux Arrière Led Auto","Neuf","Hann maristes

Dakar","","https://i.roamcdn.net/hz/ed/listing-thumb-543w/9b9c98a7363fdeca0967b91bd00432b0/-/horizon-files-prod/ed/picture/qpd6mqkx/49527b6af3a99a502d18d211e369ae9bafe232b6.jpg","Feux Arrière Led Auto"
"1715911366-184","https://www.expat-dakar.com/equipements-pieces?page=39","FEUX ANTIBROUILLARD VOITURES
Neuf
Hann maristes,
Dakar

8. déc. '23, 15:43

Vendeur vérifié

35 000 F Cfa

785268888

785268888

776968484","https://www.expat-dakar.com/annonce/feux-antibrouillard-voitures-5657362","FEUX ANTIBROUILLARD VOITURES","Neuf","Hann maristes

Dakar","35 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/92f131735f3dcc1dd3180f3a23ddac9a/-/horizon-files-prod/ed/picture/qdewk0g8/a0d5050a513d1152dc2b7be5f77621a3bac55ae2.jpg","Feux antibrouillard sont des phares dont l'éclairage est très puissant.

Rigidon 2 pcs rampe de phares Led, noire 9 pouces 294W 12V 24V lampe de travail Led, Led spotlight feux de travail pour offroad véhicules voitures camions SUV ATV 4X4 Bateaux, 6000k blanc headlight"
"1715911368-185","https://www.expat-dakar.com/equipements-pieces?page=39","Serigne saliou pneumatique
Neuf
Plateau,
Dakar

9. déc. '23, 08:57

772185401","https://www.expat-dakar.com/annonce/serigne-saliou-pneumatique-5939861","Serigne saliou pneumatique","Neuf","Plateau

Dakar","","https://i.roamcdn.net/hz/ed/listing-thumb-543w/d113542dfbfd1c7f85016d4cd1f8b025/-/horizon-files-prod/ed/picture/q2jq8mgv/487a6c2eda01f3b2fbf398a4fc2bf1f7456d4e0a.jpg","Une entreprise spécialisée en vente, reprise de pneus et Jantes plus montage équilibrage et La livraison partout au Sénégal.."
"1715911371-186","https://www.expat-dakar.com/equipements-pieces?page=39","LED Signal phares
Neuf
Hann maristes,
Dakar

13. déc. '23, 12:58

Vendeur vérifié

55 000 F Cfa

785268888

785268888

776968484","https://www.expat-dakar.com/annonce/led-signal-phares-5526452","LED Signal phares","Neuf","Hann maristes

Dakar","55 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/e83c9c10cec255e3a58b3d5f8df4ed4a/-/horizon-files-prod/ed/picture/q8vv20p9/c185b6fb6d465db094a85a12bde8fe457b949f90.jpg","Led Signal Phare haute puissance

Remplace les ampoules halogène H7,

Éclairage de votre voiture en LED blanc et puissant"
"1715911375-187","https://www.expat-dakar.com/equipements-pieces?page=38","Pompe à air
Neuf
Guediawaye,
Dakar

14. déc. '23, 10:42

Vendeur vérifié

15 000 F Cfa

775578275

763583858

782256800","https://www.expat-dakar.com/annonce/pompe-a-air-5679091","Pompe à air","Neuf","Guediawaye

Dakar","15 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/e0984faa7ed7a82566eb55861653d7d0/-/horizon-files-prod/ed/picture/q0g2k8vz/07eb683695df34e884a0b1e89a2dee9ba4270d21.jpg","Idéal pour le voiture scooter vélo bref ect.

A branchée dans l'allume cigare de la voiture pour Alimenter

Disponible chez Mame Touba Belel

Visiter notre shoowroom sur www.expat-dakar.com pour plus d'articles Satisfaction garantie"
"1715911377-188","https://www.expat-dakar.com/equipements-pieces?page=38","EXTINCTEURS
Neuf
Hann maristes,
Dakar

14. déc. '23, 16:50

Vendeur vérifié

785268888

785268888

776968484","https://www.expat-dakar.com/annonce/extincteurs-5797543","EXTINCTEURS","Neuf","Hann maristes

Dakar","","https://i.roamcdn.net/hz/ed/listing-thumb-543w/f0d90dc58f659dc4a7aff5dc4d6b3ef8/-/horizon-files-prod/ed/picture/qzv40ejk/d5686366fd0caebefe91e05f7aca445ad6d418ef.jpg","Extincteurs"
"1715911380-189","https://www.expat-dakar.com/equipements-pieces?page=38","Gyrophare Led Flash
Neuf
Hann maristes,
Dakar

16. déc. '23, 15:25

Vendeur vérifié

30 000 F Cfa

785268888

785268888

776968484","https://www.expat-dakar.com/annonce/gyrophare-led-flash-5959606","Gyrophare Led Flash","Neuf","Hann maristes

Dakar","30 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/83dd5622c264846f42811b43a7e2a1a7/-/horizon-files-prod/ed/picture/qwe2wxrp/55b46059646f0872a73403202693b69594b15363.jpg","Gyrophare Led Flash équipements de signalisation"
"1715911382-190","https://www.expat-dakar.com/equipements-pieces?page=38","Batterie automobile 12v 75Ah 100Ah
Neuf
Médina,
Dakar

18. déc. '23, 08:41

39 900 F Cfa

777125150","https://www.expat-dakar.com/annonce/batterie-automobile-12v-75ah-100ah-5425563","Batterie automobile 12v 75Ah 100Ah","Neuf","Médina

Dakar","39 900 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/c3b25230bb43878053e3075ec6ef9649/-/horizon-files-prod/ed/picture/q566x5j5/1e4765471e91bc27e8f13be3d193ce06b4786954.jpg","Si votre batterie commence à montrer des signes de faiblesse, mieux vaut la changer rapidement. Cela est particulièrement vrai en hiver, car vous allez solliciter davantage les équipements de votre voiture à cause des nuits plus longues (allumage des phares) et des intempéries (fonctionnement des essuie-glaces, dégivrage...). La batterie d'une voiture est aussi sensible au froid."
"1715911384-191","https://www.expat-dakar.com/equipements-pieces?page=38","Casque modulable
Neuf
Pikine,
Dakar

20. déc. '23, 21:47

27 000 F Cfa

767868281

775497266","https://www.expat-dakar.com/annonce/casque-modulable-3470914","Casque modulable","Neuf","Pikine

Dakar","27 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/808a83da270bba95ed809163429bd0cd/-/horizon-files-prod/ed/picture/qkne9pj/de5ab4a1b9f437d013bb2190d15810c79ba71fe2.jpg","Livraison immédiate 100%gratuite, casque neuf , modulable, double verre, avec mentonnière, et aération, très joli et design, coque solide et résistant, idéal pour vous protéger"
"1715911387-192","https://www.expat-dakar.com/equipements-pieces?page=38","Bande Led décoration intérieure voiture
Neuf
Keur Massar,
Dakar

2. avr., 08:38

10 000 F Cfa

762511728","https://www.expat-dakar.com/annonce/bande-led-decoration-interieure-voiture-5964917","Bande Led décoration intérieure voiture","Neuf","Keur Massar

Dakar","10 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/52a9c7c0a2806b6580f89b71f0094139/-/horizon-files-prod/ed/picture/q2jq5002/ada4173ed5524b6b5de432ea65beca2f085c1dd5.jpg","5 mètres

Couleur

Bleu Marin

Blanc

Bleu

Rouge

Jaune Mautarde

Rose"
"1715911389-193","https://www.expat-dakar.com/equipements-pieces?page=38","Led décoration intérieure voiture Multicouleur
Neuf
Keur Massar,
Dakar

2. avr., 09:08

45 000 F Cfa

762511728","https://www.expat-dakar.com/annonce/led-decoration-interieure-voiture-multicouleur-5946785","Led décoration intérieure voiture Multicouleur","Neuf","Keur Massar

Dakar","45 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/983f761158abc28a32aa09ec87a2d3be/-/horizon-files-prod/ed/picture/q56xzvkg/eb60795ef691b84ab6b626d7d985a4839641ee85.jpg","●Type : Décoration intérieure voiture Led

●Longueur : 8 mètres ( couverture totale voiture)

●Nombre de couleurs : 16 millions

●Connectivité : Bluetooth & Commande

●Niveau Facilité montage : Moyen"
"1715911391-194","https://www.expat-dakar.com/equipements-pieces?page=38","Bouchons de valves pneus lumineux
Neuf
Keur Massar,
Dakar

22. déc. '23, 15:28

5 000 F Cfa

762511728","https://www.expat-dakar.com/annonce/bouchons-de-valves-pneus-lumineux-4961595","Bouchons de valves pneus lumineux","Neuf","Keur Massar

Dakar","5 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/caa7c77b2b1f019e6ef2d67d904b037d/-/horizon-files-prod/ed/picture/qqp7pz4/238d7d307bdef4231155492cf31dd0901bede1bb.jpg","Bouchons de valve de pneus

Couleur : vert lumineux

4 pièces."
"1715911393-195","https://www.expat-dakar.com/equipements-pieces?page=38","Pneus Hankook 225/60R17 -
Neuf
Mermoz,
Dakar

26. déc. '23, 16:23

300 000 F Cfa

771298019","https://www.expat-dakar.com/annonce/pneus-hankook-22560r17-5900036","Pneus Hankook 225/60R17 -","Neuf","Mermoz

Dakar","300 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/c5425dccd61b7af367ee5a2674297d79/-/horizon-files-prod/ed/picture/qkrg85g2/47bdbee0254041423e247ebde215e948ed401c6d.jpg","Description:Découvrez la qualité exceptionnelle des pneus Hankook Kinergy GT toute saison, conçus pour offrir une conduite en toute confiance tout au long de l'année. Vous méritez la meilleure adhérence, la durabilité et la polyvalence pour votre véhicule, et ces pneus de premier plan les fournissent.Caractéristiques clés:Performance Toute Saison: Les pneus Hankook Kinergy GT sont conçus pour offrir une adhérence exceptionnelle dans toutes les conditions météorologiques, que ce soit sur route sèche, mouillée ou légèrement enneigée. Vous n'aurez plus à changer de pneus avec le changement de saison.Durabilité et Longévité: Fabriqués avec des matériaux de haute qualité, ces pneus offrent une excellente résistance à l'usure, ce qui signifie moins de remplacements et une meilleure valeur à long terme.Indice de Vitesse H: Ces pneus Kinergy GT ont un indice de vitesse H, ce qui signifie qu'ils sont conçus pour des vitesses allant jusqu'à 210 km/h (130 mph), vous offrant une expérience de conduite sportive en toute sécurité.Taille 225/60R17: Cette taille est compatible avec de nombreux véhicules, offrant un équilibre optimal entre confort et performance.Marque de Confiance: Hankook est une marque reconnue mondialement pour sa qualité et son innovation dans l'industrie des pneus.N'attendez pas pour améliorer la sécurité et les performances de votre véhicule. Achetez ces pneus Hankook Kinergy GT toute saison dès aujourd'hui et conduisez en toute tranquillité d'esprit, peu importe la météo. Profitez de cette opportunité et procurez-vous ces pneus neufs à un prix avantageux dès maintenant!Pour plus d'informations ou pour acheter, contactez-moi aujourd'hui. Ne manquez pas cette offre exceptionnelle!"
"1715911396-196","https://www.expat-dakar.com/equipements-pieces?page=38","Batterie auto
Neuf
Liberte 5,
Dakar

26. déc. '23, 21:37

Vendeur vérifié

35 000 F Cfa

776306611

777351602

775404816","https://www.expat-dakar.com/annonce/batterie-auto-4960597","Batterie auto","Neuf","Liberte 5

Dakar","35 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/f9f38b8072aafe8fb798e547b0ec31a4/-/horizon-files-prod/ed/picture/q4e8z89/1ab1c912b91b9214add243064408ebc193e21dfb.jpg","Les véhicules modernes demandent une énergie maximale à la batterie. Nos batteries alimentent le cœur du véhicule que ce soit pour un système start stop une voiture conventionnelle un véhicule commercial un camion ou un véhicule sportif de loisir vous trouverez la meilleure technologie en matière de batterie

55 ah 35.000 fr

77ah 45.000 fr

100ah 60.000fr

Garantie 100jours"
"1715911400-197","https://www.expat-dakar.com/equipements-pieces?page=37","PIECES POID LOURD
Neuf
Pikine,
Dakar

27. déc. '23, 10:56

777155501

774252622","https://www.expat-dakar.com/annonce/pieces-poid-lourd-5963285","PIECES POID LOURD","Neuf","Pikine

Dakar","","https://i.roamcdn.net/hz/ed/listing-thumb-543w/9a8047a46f2829c72fe9dd7ac6318451/-/horizon-files-prod/ed/picture/q56xvwjg/2a33b051416b0eeafdf2799e103698a50761cf11.jpg","Des pièces pour poids lourd disponible"
"1715911403-198","https://www.expat-dakar.com/equipements-pieces?page=37","CAMERA DE RECUL POUR STATIONNEMENT
Neuf
Hann maristes,
Dakar

27. déc. '23, 19:06

Vendeur vérifié

50 000 F Cfa

785268888

785268888

776968484","https://www.expat-dakar.com/annonce/camera-de-recul-pour-stationnement-5926747","CAMERA DE RECUL POUR STATIONNEMENT","Neuf","Hann maristes

Dakar","50 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/6d9df2933392f25fbdfd6279f55a1773/-/horizon-files-prod/ed/picture/q0gwnx8x/e24d2ec7fc8ef5fb55e3bc3a0aab952fde1ccd5a.jpg","Caméra de recul d'aide pour stationnement"
